2202,9412,5246,6334,6006,3246,7086,6652,6774,1764,8635,9823,7298,8349,9508,7242,8782,7803,1168,7267,9060,7053,4072,1828,1754
4487,423,5277,802,2430,69,8993,7551,5353,9109,4413,9812,6614,1276,9465,4014,7516,4073,1378,4651,4414,6507,6912,2508,2395
9390,544,6951,1074,8579,8083,2857,1731,7163,6551,6939,1762,8810,285,4822,1049,4956,7724,5729,707,7752,2391,8708,7003,1812
4357,6094,6054,1836,5698,8195,5254,334,2763,6143,5842,9234,6129,5858,8528,7847,3072,3177,5974,4395,824,6853,2013,7769,1467
7894,7952,9892,6061,5111,1318,1486,8178,2517,2849,6948,8078,8442,5202,5672,1609,3933,8122,8905,5022,3814,5877,6553,1298,2273
2457,1678,4052,4969,8670,1354,7419,3151,537,4997,7202,3806,660,2211,8455,6088,1994,8245,9772,2800,3978,1340,3198,3008,6506
9260,7009,2792,4433,6660,6134,2924,6631,7601,4137,2583,2468,8771,4011,5313,165,6515,2280,2005,8086,7901,5463,5837,4401,6059
7380,8620,3981,4071,3576,8574,6458,9298,9848,1950,3076,5412,539,8526,8010,4134,2552,7888,1084,9429,7807,1896,935,8529,3133
8265,1750,2371,1013,4935,6298,3709,89,6956,3869,591,2251,2176,9847,5970,5663,1741,6277,9729,8051,8221,6091,7229,5846,693
7173,5881,8545,3048,7148,130,3752,5605,1528,7748,2648,1706,8404,6193,8476,4201,2158,741,2719,8647,4010,8095,1185,794,7370
2099,473,8389,9852,3673,1687,3439,2240,8954,2579,5115,6888,7771,5282,1152,7543,6052,5071,3679,4220,4097,6271,7023,9305,6346
719,2084,4980,3522,1894,1243,3577,9285,6921,3891,1862,5442,232,9602,7008,6111,7429,5369,4612,4907,9536,3826,1217,3896,9791
2162,1388,3998,5956,646,3185,9987,2244,2300,8465,4408,680,3470,8224,4019,9606,4961,5620,9952,2541,4691,2963,2478,9891,117
9410,35,4397,6180,9613,598,9686,3123,3859,2878,9682,8513,5209,7605,2295,976,8426,6445,6804,6186,4548,6294,3592,9377,4355
9330,2799,4088,566,8063,7468,8956,6670,5365,2661,5648,6684,7611,3068,1253
